ID_Visitor,Visits,products_visits,products_category_visits,deviceCategory,campaign,medium,continent,Product_Category,CA
ID5847358167202480960,231,77,14,desktop,(not set),(none),Americas,Lifestyle,1936.1999999999998
ID5847358167202480960,231,77,14,desktop,(not set),(none),Americas,Office,1936.1999999999998
ID5847358167202480960,231,77,14,desktop,(not set),(none),Americas,Electronics,1936.1999999999998
ID4599293151185767579,458,116,17,desktop,(not set),(none),Americas,Apparel,1925.0099999999993
ID4599293151185767579,458,116,17,desktop,(not set),(none),Americas,Office,1925.0099999999993
ID4599293151185767579,458,116,17,desktop,(not set),(none),Americas,Drinkware,1925.0099999999993
ID4599293151185767579,458,116,17,desktop,(not set),(none),Americas,Bags,1925.0099999999993
ID7093434431157111373,509,133,18,desktop,(not set),(none),Americas,Office,1903.4400000000003
ID7093434431157111373,509,133,18,desktop,(not set),(none),Americas,Apparel,1903.4400000000003
ID0642830728760694475,658,103,15,desktop,(not set),(none),Americas,Lifestyle,1885.8200000000004
ID0642830728760694475,658,103,15,desktop,(not set),(none),Americas,Office,1885.8200000000004
ID6079111180589876762,270,90,13,desktop,(not set),(none),Americas,Apparel,1851.5300000000002
ID6079111180589876762,270,90,13,desktop,(not set),(none),Americas,Electronics,1851.5300000000002
ID7477146057219663265,278,66,9,tablet,(not set),(none),Americas,Office,1798.3700000000003
ID7477146057219663265,278,66,9,tablet,(not set),(none),Americas,Apparel,1798.3700000000003
ID3074873425598115853,316,101,13,desktop,(not set),(none),Americas,Electronics,1788.0800000000002
ID3074873425598115853,316,101,13,desktop,(not set),(none),Americas,Lifestyle,1788.0800000000002
ID3074873425598115853,316,101,13,desktop,(not set),(none),Americas,Office,1788.0800000000002
ID3074873425598115853,316,101,13,desktop,(not set),(none),Americas,Drinkware,1788.0800000000002
ID3074873425598115853,316,101,13,desktop,(not set),(none),Americas,Bottles,1788.0800000000002
ID3074873425598115853,316,101,13,desktop,(not set),(none),Americas,Notebooks & Journals,1788.0800000000002
ID8790261555863797241,296,138,25,desktop,(not set),(none),Americas,Electronics,1784.9699999999998
ID8790261555863797241,296,138,25,desktop,(not set),(none),Americas,Office,1784.9699999999998
ID8790261555863797241,296,138,25,desktop,(not set),(none),Americas,Drinkware,1784.9699999999998
ID8790261555863797241,296,138,25,desktop,(not set),(none),Americas,Lifestyle,1784.9699999999998
ID8790261555863797241,296,138,25,desktop,(not set),(none),Americas,Bags,1784.9699999999998
ID4373534575888961818,479,117,16,desktop,(not set),(none),Americas,Drinkware,1783.2599999999991
ID4373534575888961818,479,117,16,desktop,(not set),(none),Americas,Lifestyle,1783.2599999999991
ID4373534575888961818,479,117,16,desktop,(not set),(none),Americas,Office,1783.2599999999991
ID4373534575888961818,479,117,16,desktop,(not set),(none),Americas,Electronics,1783.2599999999991
ID4373534575888961818,479,117,16,desktop,(not set),(none),Americas,Bags,1783.2599999999991
ID8330472429404648819,312,100,16,desktop,(not set),(none),Americas,Electronics,1762.2
ID8330472429404648819,312,100,16,desktop,(not set),(none),Americas,Apparel,1762.2
ID8330472429404648819,312,100,16,desktop,(not set),(none),Americas,Office,1762.2
ID7625863147445975419,119,18,3,desktop,(not set),(none),Americas,Apparel,1733.75
ID2496439703637913793,101,51,8,desktop,(not set),(none),Americas,Bags,1688.79
ID9935363478089463685,293,121,17,desktop,(not set),(none),Americas,Electronics,1680.84
ID9935363478089463685,293,121,17,desktop,(not set),(none),Asia,Apparel,1680.84
ID9935363478089463685,293,121,17,desktop,(not set),(none),Asia,Drinkware,1680.84
ID9935363478089463685,293,121,17,desktop,(not set),(none),Americas,Drinkware,1680.84
ID9935363478089463685,293,121,17,desktop,(not set),(none),Americas,Apparel,1680.84
ID9935363478089463685,293,121,17,desktop,(not set),(none),Americas,Office,1680.84
ID9935363478089463685,293,121,17,desktop,(not set),(none),Asia,More Bags,1680.84
ID9503263320769884901,162,86,8,desktop,(not set),(none),Americas,Apparel,1652.8399999999997
ID647846008417877869,281,85,7,desktop,(not set),(none),Americas,Electronics,1568.4000000000003
ID647846008417877869,281,85,7,desktop,(not set),(none),Americas,Apparel,1568.4000000000003
ID647846008417877869,281,85,7,desktop,(not set),(none),Americas,Office,1568.4000000000003
ID647846008417877869,281,85,7,desktop,(not set),(none),Americas,Drinkware,1568.4000000000003
ID0113842242927238752,453,100,18,desktop,(not set),(none),Americas,Apparel,1563.48
ID0113842242927238752,453,100,18,desktop,(not set),(none),Americas,Lifestyle,1563.48
ID0113842242927238752,453,100,18,desktop,(not set),(none),Americas,Drinkware,1563.48
ID0113842242927238752,453,100,18,desktop,(not set),(none),Americas,Office,1563.48
ID6396549139085874526,169,80,11,desktop,(not set),(none),Americas,Office,1542.7
ID6396549139085874526,169,80,11,desktop,(not set),(none),Americas,Apparel,1542.7
ID7567999450740996169,234,86,14,desktop,(not set),(none),Americas,Bags,1420.1599999999999
ID7567999450740996169,234,86,14,desktop,(not set),(none),Americas,Lifestyle,1420.1599999999999
ID7567999450740996169,234,86,14,desktop,(not set),(none),Americas,Apparel,1420.1599999999999
ID7567999450740996169,234,86,14,desktop,(not set),(none),Americas,Drinkware,1420.1599999999999
ID7436604361557442905,106,14,3,desktop,(not set),(none),Americas,Apparel,1415.56
ID6326579350877909587,128,27,4,desktop,(not set),(none),Americas,Apparel,1409.64
ID2430938506817988626,53,29,6,desktop,(not set),(none),Americas,Bottles,1406.0
ID2430938506817988626,53,29,6,desktop,(not set),(none),Americas,Accessories,1406.0
ID8861704144366655271,608,109,17,desktop,(not set),organic,Americas,More Bags,1399.2800000000002
ID8861704144366655271,608,109,17,desktop,(not set),organic,Americas,Apparel,1399.2800000000002
ID8861704144366655271,608,109,17,desktop,(not set),organic,Americas,Drinkware,1399.2800000000002
ID8861704144366655271,608,109,17,desktop,(not set),organic,Americas,Electronics,1399.2800000000002
ID9594790927947588163,164,81,13,desktop,(not set),(none),Americas,Office,1347.0800000000002
ID9594790927947588163,164,81,13,desktop,(not set),(none),Americas,Drinkware,1347.0800000000002
ID9594790927947588163,164,81,13,desktop,(not set),(none),Americas,Electronics,1347.0800000000002
ID9594790927947588163,164,81,13,desktop,(not set),(none),Americas,Lifestyle,1347.0800000000002
ID3555404487376101016,231,50,7,desktop,(not set),(none),Americas,Apparel,1344.9500000000003
ID5505580572887892960,206,94,14,desktop,(not set),(none),Americas,Drinkware,1331.64
ID5505580572887892960,206,94,14,desktop,(not set),(none),Americas,Apparel,1331.64
ID8086664765433445252,116,37,7,desktop,(not set),(none),Americas,Drinkware,1325.64
ID8086664765433445252,116,37,7,desktop,(not set),(none),Americas,Lifestyle,1325.64
ID8086664765433445252,116,37,7,desktop,(not set),(none),Americas,Apparel,1325.64
ID8086664765433445252,116,37,7,desktop,(not set),(none),Americas,Bags,1325.64
ID8086664765433445252,116,37,7,desktop,(not set),(none),Americas,Office,1325.64
ID7838650270550176403,188,42,5,mobile,(not set),(none),Americas,Gift Cards,1314.0
ID5793274854456231464,191,70,9,desktop,(not set),(none),Americas,Office,1278.5800000000002
ID5793274854456231464,191,70,9,desktop,(not set),(none),Americas,Apparel,1278.5800000000002
ID8650561939076104430,227,89,12,desktop,(not set),(none),Americas,Apparel,1273.6
ID8650561939076104430,227,89,12,desktop,(not set),(none),Americas,Electronics,1273.6
ID7866911767663069733,230,130,14,desktop,(not set),(none),Americas,Drinkware,1272.45
ID7866911767663069733,230,130,14,desktop,(not set),(none),Americas,Office,1272.45
ID7866911767663069733,230,130,14,desktop,(not set),(none),Americas,Apparel,1272.45
ID3635169555851296946,413,142,20,desktop,(not set),(none),Americas,Apparel,1234.1800000000003
ID3635169555851296946,413,142,20,desktop,(not set),(none),Americas,Bags,1234.1800000000003
ID3635169555851296946,413,142,20,desktop,(not set),(none),Americas,Drinkware,1234.1800000000003
ID0024314485741511650,183,74,13,desktop,(not set),(none),Americas,Office,1218.75
ID0024314485741511650,183,74,13,desktop,(not set),(none),Americas,Bags,1218.75
ID0024314485741511650,183,74,13,desktop,(not set),(none),Americas,Apparel,1218.75
ID2708412574760368750,125,31,5,desktop,(not set),(none),Americas,Apparel,1209.75
ID4053729275950379466,315,119,16,desktop,(not set),(none),Americas,Apparel,1207.36
ID3115733553962265395,544,154,23,tablet,(not set),(none),Americas,Apparel,1189.5100000000002
ID1514746421372852688,223,75,13,desktop,(not set),(none),Americas,Drinkware,1175.5800000000002
ID1514746421372852688,223,75,13,desktop,(not set),(none),Americas,Office,1175.5800000000002
ID1514746421372852688,223,75,13,desktop,(not set),(none),Americas,Apparel,1175.5800000000002
ID1514746421372852688,223,75,13,desktop,(not set),(none),Americas,Housewares,1175.5800000000002
ID435373542373805498,275,121,17,desktop,(not set),(none),Americas,Electronics,1170.75
ID435373542373805498,275,121,17,desktop,(not set),(none),Americas,Drinkware,1170.75
ID435373542373805498,275,121,17,desktop,(not set),(none),Americas,Apparel,1170.75
ID1414623554753311414,155,46,7,desktop,(not set),organic,Americas,Office,1149.0
ID1414623554753311414,155,46,7,desktop,(not set),organic,Americas,Electronics,1149.0
ID1414623554753311414,155,46,7,desktop,(not set),organic,Americas,Lifestyle,1149.0
ID1414623554753311414,155,46,7,desktop,(not set),organic,Americas,Headgear,1149.0
ID5906185555476302609,468,117,16,desktop,(not set),(none),Americas,Apparel,1139.44
ID5906185555476302609,468,117,16,desktop,(not set),(none),Americas,Lifestyle,1139.44
ID5906185555476302609,468,117,16,desktop,(not set),(none),Americas,Bags,1139.44
ID9880980015643386554,185,61,11,desktop,(not set),(none),Americas,Bottles,1136.76
ID9880980015643386554,185,61,11,desktop,(not set),(none),Americas,Bags,1136.76
ID9880980015643386554,185,61,11,desktop,(not set),(none),Americas,Apparel,1136.76
ID1591673974231051081,296,145,20,desktop,(not set),(none),Americas,Apparel,1131.88
ID537940071228449977,83,44,10,desktop,(not set),(none),Americas,Office,1115.4600000000003
ID537940071228449977,83,44,10,desktop,(not set),(none),Americas,Lifestyle,1115.4600000000003
ID537940071228449977,83,44,10,desktop,(not set),(none),Americas,Apparel,1115.4600000000003
ID537940071228449977,83,44,10,desktop,(not set),(none),Americas,Electronics,1115.4600000000003
ID3938732013035143854,167,55,6,desktop,(not set),(none),Americas,Office,1111.8000000000002
ID3938732013035143854,167,55,6,desktop,(not set),(none),Americas,Drinkware,1111.8000000000002
ID2804925631896756050,318,130,20,desktop,(not set),(none),Americas,Apparel,1102.75
ID2804925631896756050,318,130,20,desktop,(not set),(none),Americas,Bags,1102.75
ID8883600023735279403,138,35,5,desktop,(not set),(none),Americas,Office,1089.99
ID6990629568536689161,297,97,13,tablet,(not set),organic,Americas,Apparel,1079.46
ID6990629568536689161,297,97,13,tablet,(not set),organic,Americas,Drinkware,1079.46
ID4961475611241206847,173,115,14,desktop,(not set),(none),Americas,Apparel,1066.3799999999999
ID4961475611241206847,173,115,14,desktop,(not set),(none),Americas,Drinkware,1066.3799999999999
ID8657427332734176422,288,144,20,desktop,(not set),(none),Americas,Apparel,1052.65
ID8657427332734176422,288,144,20,desktop,(not set),(none),Americas,Office,1052.65
ID3133496817096951875,102,50,10,desktop,(not set),(none),Americas,Electronics,1036.08
ID3133496817096951875,102,50,10,desktop,(not set),(none),Americas,Bottles,1036.08
ID3133496817096951875,102,50,10,desktop,(not set),(none),Americas,Office,1036.08
ID3133496817096951875,102,50,10,desktop,(not set),(none),Americas,Lifestyle,1036.08
ID4593551567898241658,295,52,8,desktop,(not set),(none),Americas,Apparel,1035.4399999999998
ID3572331587418147063,113,15,2,mobile,(not set),(none),Asia,Electronics,1019.79
ID2878531913092321151,332,127,18,desktop,(not set),(none),Americas,Apparel,1018.24
ID2878531913092321151,332,127,18,desktop,(not set),(none),Americas,Bags,1018.24
ID0900191466663254191,409,131,16,desktop,(not set),(none),Americas,Bottles,1011.3000000000001
ID0900191466663254191,409,131,16,desktop,(not set),(none),Americas,Office,1011.3000000000001
ID0900191466663254191,409,131,16,desktop,(not set),(none),Americas,Electronics,1011.3000000000001
ID2094792722274166219,119,43,6,desktop,(not set),(none),Americas,Apparel,1006.0400000000001
ID2094792722274166219,119,43,6,desktop,(not set),(none),Americas,${productitem.product.origCatName},1006.0400000000001
ID0499173638332659780,362,103,13,desktop,(not set),(none),Americas,Apparel,984.9
ID0499173638332659780,362,103,13,desktop,(not set),(none),Americas,Office,984.9
ID6318304675637687761,169,86,12,desktop,(not set),(none),Americas,Drinkware,980.32
ID6318304675637687761,169,86,12,desktop,(not set),(none),Americas,Office,980.32
ID0544099410312340973,164,102,14,desktop,(not set),(none),Americas,Apparel,962.04000000000008
ID0544099410312340973,164,102,14,desktop,(not set),(none),Americas,Office,962.04000000000008
ID0544099410312340973,164,102,14,desktop,(not set),(none),Americas,Drinkware,962.04000000000008
ID4773573244753299893,430,115,19,desktop,(not set),(none),Americas,Bags,961.27999999999986
ID4773573244753299893,430,115,19,desktop,(not set),(none),Americas,Drinkware,961.27999999999986
ID4773573244753299893,430,115,19,desktop,(not set),(none),Americas,Lifestyle,961.27999999999986
ID4773573244753299893,430,115,19,desktop,(not set),(none),Americas,Apparel,961.27999999999986
ID8767731065918299001,136,108,16,desktop,(not set),(none),Americas,Backpacks,956.52
ID8767731065918299001,136,108,16,desktop,(not set),(none),Americas,Drinkware,956.52
ID8767731065918299001,136,108,16,desktop,(not set),(none),Americas,Office,956.52
ID7930995706732204088,146,38,8,desktop,(not set),(none),Americas,Electronics,946.91999999999973
ID7930995706732204088,146,38,8,desktop,(not set),(none),Americas,Apparel,946.91999999999973
ID7930995706732204088,146,38,8,desktop,(not set),(none),Americas,Office,946.91999999999973
ID7930995706732204088,146,38,8,desktop,(not set),(none),Americas,Lifestyle,946.91999999999973
ID7930995706732204088,146,38,8,desktop,(not set),(none),Americas,Drinkware,946.91999999999973
ID6368397027577804857,287,82,12,desktop,(not set),(none),Americas,Apparel,944.75
ID6368397027577804857,287,82,12,desktop,(not set),(none),Americas,Office,944.75
ID6368397027577804857,287,82,12,desktop,(not set),(none),Americas,Bags,944.75
ID388149666502674178,192,40,7,desktop,(not set),(none),Americas,Apparel,944.58000000000015
ID388149666502674178,192,40,7,desktop,(not set),(none),Americas,Office,944.58000000000015
ID388149666502674178,192,40,7,desktop,(not set),(none),Americas,Drinkware,944.58000000000015
ID5531566199556647886,235,94,14,desktop,(not set),(none),Americas,Apparel,940.83
ID7857874876716902829,458,134,20,desktop,(not set),(none),Americas,Office,939.12
ID7857874876716902829,458,134,20,desktop,(not set),(none),Americas,Headgear,939.12
ID7857874876716902829,458,134,20,desktop,(not set),(none),Americas,Apparel,939.12
ID7857874876716902829,458,134,20,desktop,(not set),(none),Americas,Bags,939.12
ID7857874876716902829,458,134,20,desktop,(not set),(none),Americas,Drinkware,939.12
ID9072756856133512557,249,108,19,desktop,(not set),(none),Americas,Apparel,932.96
ID9072756856133512557,249,108,19,desktop,(not set),(none),Americas,Drinkware,932.96
ID9072756856133512557,249,108,19,desktop,(not set),(none),Americas,Headgear,932.96
ID9072756856133512557,249,108,19,desktop,(not set),(none),Americas,Bags,932.96
ID9072756856133512557,249,108,19,desktop,(not set),(none),Americas,Accessories,932.96
ID9072756856133512557,249,108,19,desktop,(not set),(none),Americas,Office,932.96
ID4867215343884385131,283,119,13,desktop,(not set),(none),Americas,Apparel,927.8
ID8814021277498961876,251,122,21,desktop,(not set),(none),Americas,Electronics,915.92
ID8814021277498961876,251,122,21,desktop,(not set),(none),Americas,Office,915.92
ID8814021277498961876,251,122,21,desktop,(not set),(none),Americas,Drinkware,915.92
